,id,name,release_date,artist_id,genre
7799,3ghqrhmaNNPH6kfaiglo1N,Wiki Wiki,2021-05-28,0KKUc4amZyvswV2YL6WTar,latin
7800,55NsG7Vlx3qCrQSSRiVFPa,Mala De Verdad,2021-05-07,0KKUc4amZyvswV2YL6WTar,latin
7801,3SNUxR5Tv0VvafRMVbmzJO,EL MAKINON,2021-03-24,0KKUc4amZyvswV2YL6WTar,latin
7802,7nGv8O2aompJCOD5N4DO24,rifresh,2020-11-20,2wkoKEfS6dXwThbyTnZWFU,latin
7803,01yYW0rRRwlEZx1dMmc5ff,Para Aventuras y Curiosidades,2019-05-03,2wkoKEfS6dXwThbyTnZWFU,latin
7805,2DiPW0TQNv1Xqp0FJ7vgbK,Flaca,2021-12-03,2wkoKEfS6dXwThbyTnZWFU,latin
7806,4sMnAW8LBrLh7KL37MdTuo,Prende la Cámara RMX,2021-11-08,2wkoKEfS6dXwThbyTnZWFU,latin
7807,0OcBXPOOzTDvQKUJxnQSvf,Cachito,2021-11-05,2wkoKEfS6dXwThbyTnZWFU,latin
7808,1UEzLJ7ykAt3pwIznJrI8Q,Mal Acostumbrao,2021-09-02,2wkoKEfS6dXwThbyTnZWFU,latin
7809,6zCIUD6SfbJWpDy7YBzH7h,Besos en Cualquier Horario,2021-08-11,2wkoKEfS6dXwThbyTnZWFU,latin
7810,5KiFt9khw9XuwkFCQ6ZTtB,La Boca Junta,2021-07-29,2wkoKEfS6dXwThbyTnZWFU,latin
7812,7oC7SkpvhmZWlB6Srg3wBz,Malo,2021-05-21,2wkoKEfS6dXwThbyTnZWFU,latin
7813,0lId2hETmh2UtHiAfVbfJg,Hijos Contigo,2021-05-06,2wkoKEfS6dXwThbyTnZWFU,latin
7814,4vju9tbEnNaVkY2JpY84mF,Despiértate,2021-04-30,2wkoKEfS6dXwThbyTnZWFU,latin
7815,4lr74mf49nDttiWXbwmD0K,Doctor,2021-04-22,2wkoKEfS6dXwThbyTnZWFU,latin
7816,0izFL3ULUrLmEw9BwTN1Vz,Amén (Acústico),2021-02-18,2wkoKEfS6dXwThbyTnZWFU,latin
7817,1M2YOSUuNw8Lf4fSXRJ8FS,Origen Y Esencia,2019-10-30,29SeiO68HQHBs7pDdWOvvX,latin
7818,47gthrlfDcsxj4NCKBkSii,Besos En La Frente,2016-06-29,29SeiO68HQHBs7pDdWOvvX,latin
7819,2aeHnzEkOo7lup8WiTtanB,El Aire De Tu Casa (Pistas) [Instrumental],2016-02-23,29SeiO68HQHBs7pDdWOvvX,latin
7820,2HRHQ7kJBdwXLR2dDe0qAV,Ayer Te Vi...Fue Más Claro Que La Luna,2015-06-09,29SeiO68HQHBs7pDdWOvvX,latin
7821,5ydA5ZIK9y1P7UPMD87w3e,Lo Mejor De Jesús Adrián Romero Colección Alabanza (En Vivo),2015-01-16,29SeiO68HQHBs7pDdWOvvX,latin
7822,4pGb9r5JunkV2erMocVJ5v,De Hombre a Hombre Unidos Por La Cruz (En Vivo),2015-01-15,29SeiO68HQHBs7pDdWOvvX,latin
7823,6YZVfMLWM9PBIPujBdc7dJ,Soplando Vida,2012-05-29,29SeiO68HQHBs7pDdWOvvX,latin
7824,144pb0q3ZlwpsP86rMKKgn,Soplando Vida (Pistas) [Instrumental],2012,29SeiO68HQHBs7pDdWOvvX,latin
7825,0tflYRKYYx7KJScUmcYZ8u,Colección Duetos,2011,29SeiO68HQHBs7pDdWOvvX,latin
7826,2n7XlY2RrWtsaJ0bMgvqZ3,El Brillo De Mis Ojos,2010-03-26,29SeiO68HQHBs7pDdWOvvX,latin
7827,1VVRRc6n8i1Q2Uare6MJFi,El Brillo De Mis Ojos (Edición Especial),2010,29SeiO68HQHBs7pDdWOvvX,latin
7828,7EqBNhZpfqRUDQ4CwceO9O,Ayer Te Ví...Fue Más Claro Que la Luna (Instrumental),2007,29SeiO68HQHBs7pDdWOvvX,latin
7829,0Jttxgk5XzLJgGtJQQWmHd,El Aire De Tu Casa,2005,29SeiO68HQHBs7pDdWOvvX,latin
7830,0FZBhjDJOY7l3eQ1uswUR4,Sanz,2021-12-09,5sUrlPAHlS9NEirDB8SEbF,latin
7831,6nSmLcaO3yxbmMx7BWCEOL,#LAGIRA de #ELDISCO,2019-12-05,5sUrlPAHlS9NEirDB8SEbF,latin
7832,3RSownGSkhJPRmzLddzsUd,#ELDISCO,2019-04-04,5sUrlPAHlS9NEirDB8SEbF,latin
7833,6NmuOSiXv5WoA5lYjemVTt,+ Es + (El Concierto / En Directo En El Estadio Vicente Calderón / 2017),2017-12-08,5sUrlPAHlS9NEirDB8SEbF,latin
7834,1qKayLcRwdaI4mYNERDxUP,Más: 20 Aniversario,2017-05-18,5sUrlPAHlS9NEirDB8SEbF,latin
7835,0XOdTl6clnczzIj4OlErmG,Sirope Vivo,2016-01-08,5sUrlPAHlS9NEirDB8SEbF,latin
7837,3K8z0Tihksjuz1eS6M0uEe,Sirope,2015-08-25,5sUrlPAHlS9NEirDB8SEbF,latin
7839,16JwD51VXLXs5wAjnoUHPs,La Música No Se Toca En Vivo,2013-01-01,5sUrlPAHlS9NEirDB8SEbF,latin
7840,66D72IwXvSkLiMENNBqrkp,La Música No Se Toca,2012-01-01,5sUrlPAHlS9NEirDB8SEbF,latin
7841,1HX7p55GnAwv6kPb9m0Qs9,Clichés,2022-05-06,1mX1TWKpNxDSAH16LgDfiR,latin
7842,6ra5IJfLnuwbBm8NhxA2zX,Aire (Versión Día),2020-05-08,1mX1TWKpNxDSAH16LgDfiR,latin
7843,09Gz79Vlh6TDdL5qt5PhQR,Jesse & Joy,2017-02-03,1mX1TWKpNxDSAH16LgDfiR,latin
7844,6pmTwCb5SeTjV9wdnkbDo3,Un Besito Más,2015-12-04,1mX1TWKpNxDSAH16LgDfiR,latin
7845,7eDMSmf9C5XMG2LNswNFKR,Soltando Al Perro (USA),2014-03-25,1mX1TWKpNxDSAH16LgDfiR,latin
7846,5dNBr2ttIAlnW4IwzlDljh,Soltando Al Perro,2013-12-17,1mX1TWKpNxDSAH16LgDfiR,latin
7847,6BVBG97h9uAFn1eOwckiwH,¿Con Quién Se Queda El Perro? (Deluxe),2012-02-21,1mX1TWKpNxDSAH16LgDfiR,latin
7848,7hsRgdD3azu8ngRMVvAUkg,¿Con Quién Se Queda El Perro?,2011-12-06,1mX1TWKpNxDSAH16LgDfiR,latin
7849,20NECwP90e07AD6Ti6OBiY,Electricidad,2009-09-15,1mX1TWKpNxDSAH16LgDfiR,latin
7850,7aaW2gxEJKYa5TzS024zvz,Esta Es Mi Vida [Sesiones],2008-09-09,1mX1TWKpNxDSAH16LgDfiR,latin
7851,3cROP0hoqDD0bSjoq1XD4j,Esta Es Mi Vida - Edición Espacial,2007-09-04,1mX1TWKpNxDSAH16LgDfiR,latin
7852,1DqezzIzunjysnTKPtxB98,Esta Es Mi Vida,2006-07-18,1mX1TWKpNxDSAH16LgDfiR,latin
7853,6efOKRzidSTHQXjUyHmCM4,A la Medida,2022-05-06,03Yb3iBy9GCifXiATEFcit,latin
7854,11Nxl65MBcH7MQuANJKHNI,Desde la Azotea - Fase II,2021-04-09,03Yb3iBy9GCifXiATEFcit,latin
7855,2cXenGq9u7cbipEk1uqd68,SE7ENTAS,2020-12-04,03Yb3iBy9GCifXiATEFcit,latin
7856,6V3wmJ5TZm1BOoMJJHaxqr,Mi Mexico Querido,2020-03-06,03Yb3iBy9GCifXiATEFcit,latin
7857,53mW1mcrK5HCENdQKkwVtV,"Fue un Placer Conocerte: Gracias Juan Gabriel, Vol. 1",2018-11-30,03Yb3iBy9GCifXiATEFcit,latin
7858,2zGIuXBDGKb6IuJJYdyRuK,No Lo Había Dicho,2016-06-16,03Yb3iBy9GCifXiATEFcit,latin
7859,3tIHIHQhkjShT31Br8nreb,Pepe Aguilar Interpreta A Joan Sebastian,2015-10-23,03Yb3iBy9GCifXiATEFcit,latin
7860,4b5U1WWD6h0kJtr2Npv5HR,Que Te Ha Dado Esa Mujer,2015-02-24,03Yb3iBy9GCifXiATEFcit,latin
7862,1aSlbjdsAjY93SiXsqwfIL,Lástima Que Sean Ajenas,2013-09-17,03Yb3iBy9GCifXiATEFcit,latin
7863,2HgOwIQfKz0dfiQYGHJABb,Me Vas A Extrañar,2013-06-14,03Yb3iBy9GCifXiATEFcit,latin
7864,7xqrerao3ph18gPBSs5Frw,Más de un Camino,2012-05-30,03Yb3iBy9GCifXiATEFcit,latin
7865,3L1vZgSDp5YIMGp5aGtNG2,Frente A Frente Con Mariachi,2012-03-08,03Yb3iBy9GCifXiATEFcit,latin
7866,6tFbIEt2apg5Zj1KPCdyMi,Bicentenario,2010-12-14,03Yb3iBy9GCifXiATEFcit,latin
7867,1inptqdjWlUH26gItC6Qmu,Homenaje,2008-09-30,03Yb3iBy9GCifXiATEFcit,latin
7868,2WMk6pVIbUiCe4emkcOtk4,Perdonen la Espera,2020-07-10,5bWUlnPx9OYKsLiUJrhCA1,latin
7869,25DkQ0GfRnhxLZBEiNHIs6,Voodoo,2019-06-21,5bWUlnPx9OYKsLiUJrhCA1,latin
7870,5uUOBfgMBzFuMHG0ZReyFt,Super Saiyan Flow,2018-03-09,5bWUlnPx9OYKsLiUJrhCA1,latin
7871,1ZyF6diRGnZwksTUTjsFJ0,JonTrapVolta,2017-11-24,5bWUlnPx9OYKsLiUJrhCA1,latin
7872,1bqUxLsSbfD0vvCHeKC46y,The Game Is About to Change,2015-11-25,5bWUlnPx9OYKsLiUJrhCA1,latin
7873,3CAeVzayOSr1Mgvf3HOnGI,Joven de la Calle,2022-05-05,5bWUlnPx9OYKsLiUJrhCA1,latin
7874,4op2e1ErEzPlNrIFGtHZcB,Corazón de Hielo,2022-04-28,5bWUlnPx9OYKsLiUJrhCA1,latin
7875,0CSlIET4FGfl2yIe0CWbkP,Jada,2022-04-20,5bWUlnPx9OYKsLiUJrhCA1,latin
7877,6qUem1xSxJI8KKM042TbY9,Bellako Puñeta,2022-02-17,5bWUlnPx9OYKsLiUJrhCA1,latin
7878,7rqXiXTgzr5cNjPR0bT9lq,Yo Muero Bebiendo,2022-02-11,5bWUlnPx9OYKsLiUJrhCA1,latin
7879,4yMuOcE7lcZQzfBPtjr0se,Stripper,2022-02-10,5bWUlnPx9OYKsLiUJrhCA1,latin
7881,2Y9QFIbAvw7w9q46GBhXzf,El Jala Jala (Remix),2022-01-14,5bWUlnPx9OYKsLiUJrhCA1,latin
7884,6E6r7xDLowTTFD0K8LzRUj,"Residente: Bzrp Music Sessions, Vol. 49",2022-03-03,716NhGYqD1jl2wI1Qkgq36,latin
7885,6XromBO32uhidY3LWZORO1,Jungle,2022-02-17,716NhGYqD1jl2wI1Qkgq36,latin
7886,3NuIVDa1eiDxLTciy5J4Ha,Pinta,2022-01-19,716NhGYqD1jl2wI1Qkgq36,latin
7887,1LDCTu0ZfGLtWAzV82Pop0,"Tiago PZK: Bzrp Music Sessions, Vol. 48",2021-12-29,716NhGYqD1jl2wI1Qkgq36,latin
7888,15nuuVNmTJG6QNBQZMVVyR,"Morad: Bzrp Music Sessions, Vol. 47",2021-12-08,716NhGYqD1jl2wI1Qkgq36,latin
7889,6KgWMRLdG68zM3MD3BXeaD,Sin Frenos,2021-12-01,716NhGYqD1jl2wI1Qkgq36,latin
7892,6lY3u461PHRz0PsO4KwzWU,"Ptazeta: Bzrp Music Sessions, Vol. 45",2021-10-06,716NhGYqD1jl2wI1Qkgq36,latin
7893,2r7IVQiJULrFYTN195Dtwo,"MHD: Bzrp Music Sessions, Vol. 44",2021-09-15,716NhGYqD1jl2wI1Qkgq36,latin
7894,4MedBjnVoUYNtQy2rZpHw9,"Chucky73: Bzrp Music Sessions, Vol. 43",2021-08-25,716NhGYqD1jl2wI1Qkgq36,latin
7895,1leCmYLFE8LDdd8uCK16U2,YaMeFui,2021-07-28,716NhGYqD1jl2wI1Qkgq36,latin
7896,0uEAjbeFr70dBF41LTs1cD,"Nicky Jam: Bzrp Music Sessions, Vol. 41",2021-06-30,716NhGYqD1jl2wI1Qkgq36,latin
7897,4b2xHCwmoOeGHbo15dtqfb,"Eladio Carrion: Bzrp Music Sessions, Vol. 40",2021-06-09,716NhGYqD1jl2wI1Qkgq36,latin
7898,48vGyeerQqM7mWU0JzRkAl,Temporada de Reggaetón,2021-11-25,1bAftSH8umNcGZ0uyV7LMg,latin
7899,0gH6vyfRwVv02eWLgoi6Dm,Vivo Desde el Fin del Mundo,2021-06-10,1bAftSH8umNcGZ0uyV7LMg,latin
7900,3MKQjYpaES80tFP7Qo2zH0,Desde el Fin del Mundo,2021-04-22,1bAftSH8umNcGZ0uyV7LMg,latin
7902,1SbMoaKFJWo8u1tb2dAgHt,Súper Sangre Joven,2019-11-01,1bAftSH8umNcGZ0uyV7LMg,latin
7903,3StSMliOF6G8OLYrsPV3Y0,Lo Olvidaste,2022-04-20,1bAftSH8umNcGZ0uyV7LMg,latin
7905,2xPTIqb7erFLSyzx923B7y,Tu Nombre,2022-03-10,1bAftSH8umNcGZ0uyV7LMg,latin
7906,4uByxcE4UmzHo553LlwymU,Esto Recién Empieza,2022-02-14,1bAftSH8umNcGZ0uyV7LMg,latin
7907,18bGWFvF9E6waWylR3vaCH,DOLCE,2022-02-04,1bAftSH8umNcGZ0uyV7LMg,latin
7908,5p1Ibt3enlZjqqQxvpRZsM,INTERESTELAR,2022-01-27,1bAftSH8umNcGZ0uyV7LMg,latin
7909,7JuFM0b8eP6FGTVvyQMfNP,Eres Para Mí,2022-01-13,1bAftSH8umNcGZ0uyV7LMg,latin
7911,0XEPeZszOiMvSVTWmpgR5s,Midtown,2021-11-23,1bAftSH8umNcGZ0uyV7LMg,latin
7912,17CwSev7ezGRuJFCENtIgG,Carita Morena,2021-11-04,1bAftSH8umNcGZ0uyV7LMg,latin
7913,2NyBMdgAwlBVqe57lcJTv0,El Natural,2021-02-14,12PSlydMSjEHzSCj9X5qv7,rap
7914,2GzrmGLDsOC3BCtRKMpn2E,Souldies Are Forever,2020-09-16,12PSlydMSjEHzSCj9X5qv7,rap
7915,4dIIm495jJb3FldUd6djD6,Bashtown (Swisha House Remix),2020-03-06,12PSlydMSjEHzSCj9X5qv7,rap
7916,5gKT0ncpEPYYPq2HfcBzQR,Playamade Mexicanz II,2018-07-30,12PSlydMSjEHzSCj9X5qv7,rap
7917,6BhZH0vMHIHhtzxB4P0ysL,"The Legalizers, Vol. 2: Indoor Grow",2018-04-20,12PSlydMSjEHzSCj9X5qv7,rap
7918,3va92qGHP3fn8ZU859S4nD,Sangria,2017-10-20,12PSlydMSjEHzSCj9X5qv7,rap
7919,1UvG9lUpCOywHC2Kw1sYpY,Playamade Mexicanz (Chopped Not Slopped),2017-07-28,12PSlydMSjEHzSCj9X5qv7,rap
7920,6EJjZcnYEBb2Uw1ORYsmqt,Don't Panic It's Organic,2016-11-11,12PSlydMSjEHzSCj9X5qv7,rap
7921,3xl4wvbUpMmwOgOetj6CD1,"The Legalizers: Legalize or Die, Vol. 1",2016-04-15,12PSlydMSjEHzSCj9X5qv7,rap
7922,5aOZchUXijK4u3akf6e2xQ,Playamade Mexicanz,2015-03-10,12PSlydMSjEHzSCj9X5qv7,rap
7923,3ZYpu0E8QPhEOdj8pXcl12,Ronnie Rey All Day,2014-11-18,12PSlydMSjEHzSCj9X5qv7,rap
7924,3UiFQVja8IwBspiyVoz3Fj,So Quick... Like A Heist,2014-05-06,12PSlydMSjEHzSCj9X5qv7,rap
7925,424P9JtoLpEqnRnEHIjDm7,Unsung The Album,2013-12-17,12PSlydMSjEHzSCj9X5qv7,rap
7926,1nYMM4zH0ThpupYox2QGFR,M.S.U.,2012-09-18,12PSlydMSjEHzSCj9X5qv7,rap
7927,3WtRGGEwF5ya96ND50zsIL,Hacia Adentro,2019-05-17,2gRP1Ezbtj3qrERnd0XasU,latin
7928,3fIr9wOXBlqYgSPpOlY6o8,4 Latidos Tour - En Vivo,2019-03-29,2gRP1Ezbtj3qrERnd0XasU,latin
7929,65GSNuB0XD97S7Xea0ppAC,Elypse,2014-06-03,2gRP1Ezbtj3qrERnd0XasU,latin
7930,1XOBhFWmzL7oZrQxeEYqKW,Dejarte De Amar Edición Especial,2011-02-08,2gRP1Ezbtj3qrERnd0XasU,latin
7931,7oaQZ49gr32aSpaJ0ZLM7E,Dejarte De Amar,2010-02-09,2gRP1Ezbtj3qrERnd0XasU,latin
7932,7dTSfhp5okEjaYXp38LwVf,Todo Cambio,2006,2gRP1Ezbtj3qrERnd0XasU,latin
7933,0vfbRwJqaEy1RT063cvsYq,Navidad Sin Ti,2021-12-16,2gRP1Ezbtj3qrERnd0XasU,latin
7934,23YD8H6Db5wQi2pce3QO2G,"De Mí, Contigo",2021-05-28,2gRP1Ezbtj3qrERnd0XasU,latin
7935,2P7LWpsX8cU80hI2NGQX63,Lo Más Romántico de,2021-02-10,2gRP1Ezbtj3qrERnd0XasU,latin
7936,7sdmL10dFQ0iArWj195iJz,Por Amor a Ustedes,2020-12-11,41ESHLayJ5sDKjAOv6cMhe,latin
7937,7jBHBCemZ9lvUwNu7KCNGO,Renacer Homenaje a Lucha Villa,2020-08-14,41ESHLayJ5sDKjAOv6cMhe,latin
7938,2M6AoUcHJIKzuevn0GoShU,En Vivo,2016-04-11,41ESHLayJ5sDKjAOv6cMhe,latin
7939,5emmvRD2uuSJAn12txkj7W,"Mi Regalo, Mis Número 1...",2015-05-12,41ESHLayJ5sDKjAOv6cMhe,latin
7940,4vSDC7OmLyqZwkL5ZfIzjl,Altos De Chavón El Concierto,2013-04-01,41ESHLayJ5sDKjAOv6cMhe,latin
7941,7hMleoStgFTzvCbXZyXQVX,Guitarra y Sentimiento,2010-10-18,41ESHLayJ5sDKjAOv6cMhe,latin
7942,0Simy0H25u9EInoTnzYCGc,Mis Favoritas,2010-06-29,41ESHLayJ5sDKjAOv6cMhe,latin
7943,7CM0yI1hoqA8jBVi2mRBPC,Ana Gabriel En La Plaza De Toros México,2007-09-04,41ESHLayJ5sDKjAOv6cMhe,latin
7944,1IRYnt0nIw8IEf7bDiJOVj,La Reina Canta A Mexico,2006-10-31,41ESHLayJ5sDKjAOv6cMhe,latin
7945,2EvZqG7DjCR20upF0TPSPG,Tradicional,2004-09-22,41ESHLayJ5sDKjAOv6cMhe,latin
7946,4LZAEsiT2thagtbEQrmp6p,Déjà Vu Live,2021-07-02,0eecdvMrqBftK0M1VKhaF4,latin
7947,2KU8MKUT4oN7jIKeT3ITJS,Déjà Vu (Deluxe Version),2021-04-26,0eecdvMrqBftK0M1VKhaF4,latin
7949,1iKK2M9eRZMdWGSV0G8S0v,Que Quiénes Somos,2019-10-11,0eecdvMrqBftK0M1VKhaF4,latin
7950,40eEVdaQ5xx7HC09y8TgWa,CNCO (Japan Edition),2018-07-25,0eecdvMrqBftK0M1VKhaF4,latin
7951,0YCyFUN3ihGbP2x9C09NF6,CNCO,2018-04-06,0eecdvMrqBftK0M1VKhaF4,latin
7952,2jDT9YZn8juzCugiUjpopd,Que Quiénes Somos (Japan Edition),2018,0eecdvMrqBftK0M1VKhaF4,latin
7953,4toCEWfg8co7icCvvOMrR0,Primera Cita,2016-09-30,0eecdvMrqBftK0M1VKhaF4,latin
7955,4SFf9s5HXSycEG0zLgK11l,La Equivocada,2022-04-07,0eecdvMrqBftK0M1VKhaF4,latin
7956,21rWMBXCHKtTwBKG8NlTzc,"Party, Humo y Alcohol",2022-01-13,0eecdvMrqBftK0M1VKhaF4,latin
7958,49Q3Lk52Pv4CKCVEkv9NxR,Toa la Noche,2021-07-22,0eecdvMrqBftK0M1VKhaF4,latin
7959,4pf6GNulRaT1BMYFhuaQSj,Hero (Spanish Version),2021-02-17,0eecdvMrqBftK0M1VKhaF4,latin
7960,1FxUlBMrBoLOVb57QXtKcn,Isla Divina,2022-04-29,1Db5GsIoVWYktPoD2nnPZZ,latin
7961,29lHW3xdyE1dcZu3arzzmx,Diosa De La Noche (En Vivo Desde La Arena Ciudad De México),2020-08-28,1Db5GsIoVWYktPoD2nnPZZ,latin
7962,1z3DG5YTz8ZLOusVBZc01Q,Diosa De La Noche,2019-05-31,1Db5GsIoVWYktPoD2nnPZZ,latin
7963,5Jzr6qcJ5rACnReT9wU43U,Versus World Tour (En Vivo Desde Arena Ciudad De México),2017-11-24,1Db5GsIoVWYktPoD2nnPZZ,latin
7966,2RpY4JhfRqPPmLK1BOULrj,Pelo Suelto Con... Mis Número 1,2017-05-19,1Db5GsIoVWYktPoD2nnPZZ,latin
7967,7hStMz0Ez50koiBxtzfmRL,Inmortal (En Vivo/Deluxe),2016-06-10,1Db5GsIoVWYktPoD2nnPZZ,latin
7968,0XEnNSpQyGQmEqFBYW3BGE,El Amor,2015-08-21,1Db5GsIoVWYktPoD2nnPZZ,latin
7969,2nXE17JauOeyVltE92GMng,Soy Mujer,2014-11-04,1Db5GsIoVWYktPoD2nnPZZ,latin
7970,1m9gX7fweiWCg91tQ9tCz9,De Película,2013-01-01,1Db5GsIoVWYktPoD2nnPZZ,latin
7971,58NFcalddnvppuJwDnLgbZ,El Recuento de Sus Exitos,2012-07-03,1Db5GsIoVWYktPoD2nnPZZ,latin
7972,0uTEX7H9SnuqzZhildkhcU,Frente A Frente,2012-04-03,1Db5GsIoVWYktPoD2nnPZZ,latin
7973,3U4MHJiMCsre0OBFyDNmOy,Gloria En Vivo,2012-01-01,1Db5GsIoVWYktPoD2nnPZZ,latin
7974,7g5WqPI4CdA22Cy8LxRXCf,Los Legendarios 001,2021-02-04,0n6sKrG0xKAf8xmdqeNGke,latin
7976,1fVSgDzhg3uZtkY05vnKvq,Natural,2021-12-29,0n6sKrG0xKAf8xmdqeNGke,latin
7978,3MaOn7kfWjn2xsPMruj0jk,Fiel,2021-02-04,0n6sKrG0xKAf8xmdqeNGke,latin
7980,1xxCOT5N03O9og4Ir13xo7,Auto,2021-01-21,0n6sKrG0xKAf8xmdqeNGke,latin
7981,0NDurNuNZzp2wIESfkRbSV,Tus Besos,2020-12-09,0n6sKrG0xKAf8xmdqeNGke,latin
7982,3loWRmzoYaV3z80Cfu1PxD,Mi Niña,2020-09-23,0n6sKrG0xKAf8xmdqeNGke,latin
7983,0aUABD9nlBAAxG7elrVRqx,Hey Shorty (Remix),2020-09-18,0n6sKrG0xKAf8xmdqeNGke,latin
7984,2pdPQiUb1Mz2XXqzgyKlbh,Una Noche,2020-07-24,0n6sKrG0xKAf8xmdqeNGke,latin
7985,0glQlpi7j7zjVeLGTq0k3E,Hey Shorty,2020-06-26,0n6sKrG0xKAf8xmdqeNGke,latin
7987,18xOW1VhQWVgnQH9CGi9Rp,Regresa,2020-05-08,0MoaBi6dSquXp6rrlqlF8R,latin
7988,1UBBUboWIBuEYeYQy7QFCO,Cantares,2021-12-09,0MoaBi6dSquXp6rrlqlF8R,latin
7989,7oo6nf7Zeydkc3DszbcCKg,close (Buscabulla Remix),2021-08-18,0MoaBi6dSquXp6rrlqlF8R,latin
7990,16A9JC04ELrudi9HzuRJpp,Too Late (Buscabulla Remix),2021-07-07,0MoaBi6dSquXp6rrlqlF8R,latin
7991,1ZbMtz9j9T0rVKME4HS3nl,High Season (with Buscabulla),2021-05-27,0MoaBi6dSquXp6rrlqlF8R,latin
7992,6Ltuz474GO0xVC1bUbaHXp,Moody (Buscabulla Remix),2021-04-30,0MoaBi6dSquXp6rrlqlF8R,latin
7993,2QNG3mT6uk0YN0Y5tVQkvc,My Ways (Buscabulla Remix),2021-04-02,0MoaBi6dSquXp6rrlqlF8R,latin
7994,4JwtH9ZZTfQSPMXogxHzgl,Eva,2021-02-11,0MoaBi6dSquXp6rrlqlF8R,latin
7996,4quVRg4crwUpgAQWqxPQyx,Regresa Remixes,2020-12-01,0MoaBi6dSquXp6rrlqlF8R,latin
7997,4fLKazV0pHy4Iv57Vham83,Bad Advice (Buscabulla Remix),2020-10-07,0MoaBi6dSquXp6rrlqlF8R,latin
7998,71FDM7uWqvfuaB7Ow3I2lA,NTE (Jonti Remix),2020-08-06,0MoaBi6dSquXp6rrlqlF8R,latin
7999,6d4oc6b2zb8xkKVnNGICvY,El Aprieto,2020-05-07,0MoaBi6dSquXp6rrlqlF8R,latin
8000,1HlWQ9y3yOXeO7FMCV0ihH,El Alfa y el Omega,2018-04-27,1WMwuNKzEFtU6pPkdtryYS,latin
8001,3UE3hYQCoXYiiw6ecSadsK,Kendo Edition,2017-01-12,1WMwuNKzEFtU6pPkdtryYS,latin
8002,1xsRHzHVpLJ1QGmTFXbOy3,venezuela,2021-05-31,1WMwuNKzEFtU6pPkdtryYS,latin
8003,5jXqdHiwhu2Ae2r0zRiL6D,Don Don (Remix),2020-10-21,1WMwuNKzEFtU6pPkdtryYS,latin
8004,5xBO97P4jYEn69VzV06503,Don Don,2020-09-11,1WMwuNKzEFtU6pPkdtryYS,latin
8005,0oV9Q3RXlQwAH6eoIIerXx,Resistencia,2020-04-28,1WMwuNKzEFtU6pPkdtryYS,latin
8006,4QMxeOqhdC4IIlLN1ecNVQ,Rompe el Suelo,2019-07-12,1WMwuNKzEFtU6pPkdtryYS,latin
8008,62WvbHvqzScQL52WxImEdL,Pelea,2019-06-28,1WMwuNKzEFtU6pPkdtryYS,latin
8009,0BHJUkAssGw7W8rQOb6axU,Nanana,2018-12-26,1WMwuNKzEFtU6pPkdtryYS,latin
8010,7IDYUi6cA2uk4lQhbYacUp,Sinfonico Presenta: Me Compre Un Full (Alqaeda Remix),2018-06-14,1WMwuNKzEFtU6pPkdtryYS,latin
8012,37IarRyr9BgIGRBCNa3YWG,Como Los Tiempos de Antes,2017-12-13,1WMwuNKzEFtU6pPkdtryYS,latin
8013,7kxIXsgUwMdOvBuSclGuGA,No Somos Iguales,2017-11-10,1WMwuNKzEFtU6pPkdtryYS,latin
8014,7Kt14nQOQPAkNR7ZegnXtH,El Wason BB,2018-03-02,1jSjfSgDjedJdi5MoyRu78,latin
8015,6UQetrn4LRBeIyLVgPexOx,Bella Bella,2021-07-23,1jSjfSgDjedJdi5MoyRu78,latin
8016,4ca9xDZozo2Y48FNaJCvYX,Give It To Me (Remix),2021-05-28,1jSjfSgDjedJdi5MoyRu78,latin
8017,0PBFAoBQ4YwUtHvcWWOQjd,Taína,2021-05-21,1jSjfSgDjedJdi5MoyRu78,latin
8018,13mMXkTl2XHZKrIAsJ2NsI,ChiCha,2021-05-07,1jSjfSgDjedJdi5MoyRu78,latin
8019,2HTiDtOTtg9Ri1qPeoB0ud,Jarabito,2021-04-09,1jSjfSgDjedJdi5MoyRu78,latin
8020,66rsIJF2EIlmZNwEPXSc31,Ese Man,2021-02-19,1jSjfSgDjedJdi5MoyRu78,latin
8021,4MXFzsS1rdPoZAvb9MIUxn,Amor Duele (Remix),2021-01-22,1jSjfSgDjedJdi5MoyRu78,latin
8022,4K2AxHaEgwx9fu4IJslYD2,Hookiao,2020-12-10,1jSjfSgDjedJdi5MoyRu78,latin
8024,4sWNQ39B6uQLcViuDa6w7q,Me Acostumbre,2020-09-17,1jSjfSgDjedJdi5MoyRu78,latin
8025,5fkZvPQlyAEyCBkDbKvYVp,Eyy,2020-07-10,1jSjfSgDjedJdi5MoyRu78,latin
8026,4QZWqKOehKOHMdU1JvWgQk,Matemos Las Penas,2020-05-05,1jSjfSgDjedJdi5MoyRu78,latin
8027,2bJF4UGmULkeSZVBfXOs9y,Anda Deja,2020-03-27,1jSjfSgDjedJdi5MoyRu78,latin
8028,6J6kRBEpL4bAkfL8DXXWiU,Leyendas,2021-05-28,39yVoqm6sYFvvqF1RciUVf,latin
8029,49Kgyyd9xjAT918ilcGcJO,Crónicas de una Guerra,2021-02-26,39yVoqm6sYFvvqF1RciUVf,latin
