"n","id","artist_name","name","duration_ms","album_name","track_number","release_date","total_tracks","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","time_signature"
741,"3fPGFGhEAYpvCnorm5N2cn","Case Hardin","Texas Rain",209973,"Over Fort Worth",2,"2016-01-29",7,0.549,0.786,4,-3.789,1,0.0406,0.116,0.000302,0.204,0.267,117.014,4
742,"40oF62UXziCZaX3S3UtGuZ","Read Southall Band","Why",197997,"Borrowed Time",3,"2017-04-07",8,0.674,0.535,0,-8.025,1,0.0367,0.541,0,0.0838,0.127,124.951,4
743,"1340qB1WFWVQT9gd6YrFxw","Case Hardin","Over Fort Worth",281093,"Over Fort Worth",4,"2016-01-29",7,0.669,0.661,2,-4.928,1,0.0269,0.271,0.017,0.477,0.493,120.069,4
744,"3RG4K3PiYKKrZmHpMB3j0N","Case Hardin","Old Stomping Grounds",174333,"Over Fort Worth",5,"2016-01-29",7,0.67,0.956,4,-4.54,1,0.0392,0.177,0.00185,0.052,0.869,140.058,4
745,"3pKPIuM2zxgl4oJRLwyg0G","Case Hardin","Deep Blue Me",185373,"Over Fort Worth",1,"2016-01-29",7,0.639,0.817,2,-4.746,1,0.0297,0.0927,0.0107,0.356,0.611,119.967,4
746,"2v08cjj3Th8RpfJgluECcj","Kenny Chesney","Happy Does",168733,"Here And Now",8,"2020-05-01",12,0.715,0.665,6,-5.486,1,0.0383,0.3,0,0.123,0.597,109.018,4
747,"04yO1WqGaIxTk3QJIVyncw","Jason Boland & The Stragglers","Pearl Snaps",204400,"Pearl Snaps",3,"2001",11,0.667,0.544,7,-10.168,1,0.0304,0.199,1.01e-06,0.234,0.843,127.746,4
748,"5vhMwjTnrTYZQCPjepIhM9","Jon Wolfe","Let a Country Boy Love You",179120,"It All Happened in a Honky Tonk (Deluxe Edition)",2,"2013-01-15",15,0.714,0.728,7,-4.465,1,0.0347,0.22,0,0.25,0.821,119.028,4
749,"77NnhCX3TgGNfGDgVfe80Z","Cody Jinks","All It Cost Me Was Everything",230344,"Mercy",1,"2021-11-12",12,0.579,0.631,9,-7.692,1,0.0264,0.00651,0.00015,0.137,0.605,131.306,4
750,"1FJDhcC36CbA16lMIxgT1F","Colter Wall","Cowpoke",192626,"Western Swing & Waltzes and Other Punchy Songs",8,"2020-08-28",10,0.478,0.366,0,-12.045,1,0.0376,0.4,0.0066,0.0984,0.291,121.683,3
751,"3DZ8dbKg4OTSSqGARvecYd","Lil Durk","Broadway Girls (feat. Morgan Wallen)",185600,"Broadway Girls (feat. Morgan Wallen)",1,"2021-12-17",1,0.659,0.745,10,-3.599,1,0.0347,0.0417,0,0.296,0.54,74.967,4
752,"4fFIpQ8eswym0U7movpzQR","Josh Abbott Band","Settle Me Down",177083,"The Highway Kind",4,"2020-11-13",10,0.352,0.524,4,-6.738,1,0.0336,0.729,7.05e-06,0.107,0.478,73.104,3
753,"4IZOdhEvXYWqh5XAXYzBk3","Cody Johnson","Wild as You",186066,"Gotta Be Me",9,"2016-08-05",14,0.461,0.65,11,-5.372,1,0.0293,0.187,0,0.111,0.488,149.873,4
754,"7jWbXvrgdbkajU8L28ahn5","The Highwaymen","Highwayman",182653,"Highwayman",1,"1985-05-01",10,0.67,0.351,2,-16.842,1,0.0463,0.48,0.0176,0.115,0.45,101.384,4
755,"6dGWq08LXuIw6T2oUeHECh","C.W. McCall","Convoy",230600,"C.W. McCall's Greatest Hits",1,"1990-01-01",12,0.68,0.543,5,-14.876,1,0.141,0.857,0.000116,0.0881,0.796,111.62,4
756,"2jwaErbghhcia4JqUYWz3g","Keith Urban","Days Go By",224629,"Be Here",1,"2004-01-01",13,0.589,0.892,2,-3.197,1,0.0365,0.0633,0,0.149,0.76,131.951,4
757,"0ouX7njJd9rdJ0xHS77pFs","Joey Greer","The Devil's Wife",198000,"Frontier",7,"2020-01-01",10,0.395,0.87,8,-4.059,1,0.0681,0.00369,0.000965,0.762,0.537,152.805,4
758,"3QvOV1QYPPre7gjppKyeON","Joe Diffie","Pickup Man",216693,"Greatest Hits",5,"1998-06-09",12,0.709,0.757,7,-7.006,1,0.0408,0.434,0,0.336,0.852,140.664,4
759,"3xtvbmRrXAb5m5ng0KPMSk","Trace Adkins","Swing",216706,"Dangerous Man",4,"2006-01-01",13,0.584,0.857,2,-5.103,1,0.033,0.00416,0.000896,0.276,0.742,108.027,4
760,"69AIpwGNLxr4qS1X5ynx60","Jordan Davis","Buy Dirt",167480,"Buy Dirt",2,"2021-05-21",8,0.586,0.559,4,-6.725,1,0.05,0.639,0,0.0872,0.437,177.945,4
761,"4vfN00PlILRXy5dcXHQE9M","Sean Stemaly","Z71",171294,"Z71",1,"2021-07-30",1,0.503,0.879,7,-4.82,1,0.03,0.00287,6.38e-06,0.0581,0.361,132.04,4
762,"1tPAhtdVRtRexRdH9QXOSP","Mike Ryan","Damn Good Goodbye",212819,"Blink You'll Miss It",5,"2017-10-20",7,0.565,0.514,4,-6.379,1,0.0284,0.268,1.08e-05,0.104,0.289,141.974,4
763,"6hiVYUsXeDk9i6icgbEHzm","Mike Ryan","Jacket On",156199,"Jacket On",1,"2021-10-08",1,0.559,0.912,1,-3.453,0,0.0504,0.00704,1.17e-06,0.326,0.433,98.009,4
764,"0fCwTrRNfoNk962ati8n2K","Tyler Childers","All Your'n",218280,"Country Squire",8,"2019-08-02",9,0.585,0.55,11,-7.342,1,0.0255,0.408,3.97e-05,0.115,0.839,78.176,4
765,"6QUs5z2uEbSGZJpPGMfgQA","Montgomery Gentry","Hell Yeah",289560,"My Town",7,"2002-08-19",13,0.372,0.872,0,-6.651,1,0.056,0.0185,0,0.368,0.65,173.525,4
766,"3Fq4shhJdENQhwlLk9qoDx","Tyler Childers","Coal",201333,"Bottles and Bibles",4,"2011-10-11",13,0.565,0.308,3,-12.843,1,0.0299,0.907,7.76e-05,0.0975,0.339,91.996,4
767,"3R6yNicsZrWF8ybl02imcB","Tyler Childers","Charleston Girl (Live)",179720,"Live on Red Barn Radio I & II",3,"2018-06-29",8,0.374,0.585,8,-9.436,1,0.054,0.748,0,0.821,0.654,176.859,4
768,"1W3DDO8csBRUTdNITJgpag","Mike Ryan","The Rewrite",205186,"Blink You'll Miss It",7,"2017-10-20",7,0.416,0.825,7,-4.709,1,0.0403,0.0653,0,0.342,0.397,135.912,4
769,"0hitv31awNadSFO7lltfQy","Bartel Union","Western Feel",195425,"Western Feel",1,"2021-08-19",1,0.692,0.758,5,-6.325,1,0.0431,0.73,2.35e-05,0.0919,0.595,89.971,4
770,"7zPhvmRje35Tws2tYCch4U","Bartel Union","Drinkin' Song",220704,"Drinkin' Song",1,"2021-08-09",1,0.634,0.686,0,-9.0,1,0.168,0.526,1.32e-06,0.131,0.465,149.025,4
771,"40Gwp1bzkies970gjg2Fr5","Bartel Union","Rocky Mountain Soul",162873,"Rocky Mountain Soul",1,"2021-08-19",1,0.533,0.588,0,-9.106,1,0.105,0.742,0.12,0.0746,0.248,97.214,4
772,"055qy9CPBFPD4PhC23cULi","Randy Rogers Band","San Antone",209600,"Nothing Shines Like Neon",1,"2016-01-15",11,0.395,0.665,7,-6.254,1,0.028,0.0162,0.0118,0.116,0.287,162.871,4
773,"5tN0LIuQDapSFedlYJuG0k","Colter Wall","Kate McCannon",274081,"Colter Wall",5,"2017-05-12",11,0.608,0.171,7,-16.822,1,0.0314,0.915,0.188,0.111,0.3,142.827,4
774,"4hEA25qUMn3camHI87UhiI","Bailey Zimmerman","Never Comin' Home",194270,"Never Comin' Home",1,"2021-02-03",1,0.556,0.59,10,-6.846,1,0.029,0.25,0,0.109,0.573,143.972,4
775,"03Urb1JlysmjtjNUNNOrsP","Kody West","Shine Out",233106,"Green",1,"2017-04-13",10,0.367,0.823,4,-3.77,0,0.035,0.0026,0,0.366,0.296,168.925,4
776,"6FCQRQE8a8rK7vr3QooIny","Warren Zeiders","Never Look Back - 717 Tapes",171298,"717 Tapes",1,"2021-10-22",5,0.517,0.551,11,-6.493,1,0.034,0.712,2.76e-05,0.139,0.463,160.25,4
777,"227ZRIfVY7zTeu60YQcVwh","Warren Zeiders","On the Run",225652,"On the Run",1,"2021-08-06",1,0.485,0.154,8,-16.972,1,0.046,0.561,2.49e-05,0.335,0.254,107.679,4
778,"5AQBsu4oDjhKJui3jT1jbD","Bailey Zimmerman","Small Town Crazy",162352,"Small Town Crazy",1,"2021-04-30",1,0.502,0.877,7,-2.847,1,0.0746,0.0129,0,0.244,0.696,170.123,4
779,"5lHIlugqLj6HyodeNpb8xk","Sean Stemaly","Product Of A Small Town",154764,"Product Of A Small Town",1,"2022-01-07",1,0.539,0.937,1,-4.015,0,0.0736,0.0392,0,0.145,0.539,109.042,4
780,"07cM19sDKIdLg0ahW6B30V","Chandler Roberts","Burnin",168126,"Down in Dixie",5,"2018-05-09",8,0.376,0.856,4,-2.619,1,0.0508,0.0497,0,0.171,0.607,186.085,4
781,"2CzsdGBxlKPDzKEKsYm3nA","Sean Stemaly","Last Night All Day",178634,"Last Night All Day",1,"2019-10-18",1,0.456,0.79,11,-4.792,0,0.0375,0.089,0,0.271,0.798,185.878,4
782,"3XiobMINg37yTmBUzyeo0j","Chandler Roberts","Me & the Boys",269329,"Down in Dixie",4,"2018-05-09",8,0.477,0.924,11,-3.122,0,0.0781,0.235,0,0.0972,0.488,148.038,4
783,"11XjmJB7S8IdLYV5UoOfNs","Cody Johnson","Down By The River",144474,"Black and White Label",1,"2011-05-03",13,0.659,0.538,7,-10.226,1,0.0409,0.359,0,0.0899,0.607,108.8,4
784,"0eqCbIWPZgwDB9nDsRZfHh","Cody Johnson","Honky Tonk Hardwood Floors",199800,"Human The Double Album",2,"2021-10-08",18,0.567,0.933,8,-3.945,1,0.0837,0.0222,2.47e-06,0.0386,0.52,135.057,4
785,"3hheOcd8O9orTRsdzFYY4e","Cody Johnson","Where Cowboys Are King",184173,"Ain't Nothin' to It",10,"2019-01-18",15,0.603,0.83,7,-4.013,1,0.0282,0.0272,3.95e-06,0.339,0.702,107.961,4
786,"7iN0aONHwJW6jg0dRVUMVz","Aaron Watson","Run Wild Horses",331480,"Vaquero",8,"2017-02-24",16,0.509,0.757,8,-5.997,0,0.0275,0.0166,0.000858,0.133,0.729,92.023,4
787,"6fb3AYRhhKx5bPEMUfhNuP","Aaron Watson","The Arrow",225053,"Vaquero",14,"2017-02-24",16,0.608,0.751,11,-7.297,1,0.0341,0.568,0,0.116,0.607,109.025,4
788,"1RXg1z0FHnUKy8ZRHT5mM6","Aaron Watson","Rolling Stone",306306,"Vaquero",15,"2017-02-24",16,0.392,0.854,2,-5.129,1,0.0477,0.0463,0.000143,0.149,0.45,121.155,4
789,"13RlgA14bJnFemxEYW2wZ1","Aaron Watson","Wildfire",201920,"The Underdog",2,"2015-02-17",14,0.801,0.693,2,-6.409,1,0.0338,0.0402,0,0.26,0.833,97.016,4
790,"6T2OXLZAr22mO1CJQGsveV","Aaron Watson","Getaway Truck",219813,"The Underdog",5,"2015-02-17",14,0.753,0.738,9,-6.752,1,0.0392,0.0445,0,0.117,0.737,137.965,4
791,"0ywqLd4abMYGOyz36Iw72Y","Aaron Watson","July In Cheyenne (Song For Lane's Momma)",262306,"Real Good Time",5,"2012-10-09",18,0.587,0.512,4,-7.523,1,0.0308,0.0439,1.84e-05,0.0452,0.334,141.852,4
792,"2GyH5rvdnfkjzsTFaWrrov","Willie Nelson","On the Road Again",154360,"Willie Nelson The Collection",1,"2004-01-01",20,0.714,0.658,4,-11.342,1,0.0375,0.654,0.0914,0.778,0.85,110.97,4
793,"2g5atBEX9Xjs6nQ1tq55SX","Bryan Martin","More Than The Shine",176274,"More Than The Shine",1,"2020-12-21",1,0.548,0.91,1,-4.252,1,0.119,0.0368,0.00732,0.0961,0.64,159.923,4
794,"0swrjb8oDKXVpWnvkmFPT4","Colter Wall","Rocky Mountain Rangers",128346,"Western Swing & Waltzes and Other Punchy Songs",9,"2020-08-28",10,0.651,0.494,7,-12.537,1,0.0473,0.691,0.00138,0.117,0.97,122.142,4
795,"1YWSAC0JPLKpf0PVCie4T7","Cody Jinks","Hippies and Cowboys",300680,"Less Wise",3,"2010-06-28",10,0.698,0.584,5,-5.067,1,0.0279,0.0511,0,0.295,0.618,115.08,4
796,"6gLfcjghtYD3Fg20pdk9Sx","Chris LeDoux","Western Skies",211200,"Whatcha Gonna Do With A Cowboy",10,"1992-01-01",10,0.582,0.497,7,-11.639,1,0.0258,0.157,3.93e-05,0.406,0.601,94.094,4
797,"2Qe16TZa86Mxia9cgSbZoz","Adam Calhoun","Racism",152036,"The Throne",4,"2018-11-02",11,0.749,0.707,2,-6.96,1,0.306,0.441,0,0.0555,0.273,84.925,4
798,"6HSCKjyGjvpOdDdZ7vEtsl","James Barker Band","New Old Trucks (feat. Dierks Bentley)",191226,"New Old Trucks (feat. Dierks Bentley)",1,"2021-10-08",1,0.588,0.789,7,-3.737,1,0.0352,0.0947,0,0.073,0.544,147.926,4
799,"7a0yxx0xqxSOvgiBH0n59p","Alex Key","Sleep Talking",220605,"Barstools and Saddles",5,"2021-04-23",12,0.661,0.661,6,-5.619,1,0.027,0.117,0.000576,0.106,0.784,114.025,4
800,"28Sc21lrWcZD9Ov4rRkPJq","Chris Young","Gettin' You Home",212133,"The Man I Want To Be",4,"2009-09-01",10,0.639,0.678,7,-5.02,1,0.0278,0.44,1.45e-06,0.221,0.531,106.966,4
801,"2QWEKEYag6vI7VfJehbd7v","Warren Zeiders","Burn It Down - 717 Tapes",169853,"Burn It Down (717 Tapes)",1,"2022-01-21",1,0.545,0.56,9,-7.353,0,0.0292,0.0367,0,0.104,0.365,79.058,4
802,"25rV6ArwFMht49oONoqSLQ","Jason Aldean","The Truth",238413,"Wide Open",10,"2009-04-07",11,0.496,0.577,9,-5.305,1,0.0257,0.234,2.4e-06,0.109,0.381,143.014,4
803,"2pUQX4d3Cjh3umGkVz0XyI","Parker McCollum","To Be Loved By You",199680,"Gold Chain Cowboy",3,"2021-07-30",10,0.475,0.805,10,-4.456,1,0.0377,0.000453,0,0.143,0.488,145.976,4
804,"6ywiHcxaHBR39gRhud37XK","Parker McCollum","Young Man's Blues",206037,"Young Man's Blues",1,"2020-08-14",1,0.549,0.869,8,-4.817,1,0.0546,0.0139,0,0.334,0.502,114.0,4
805,"6a2DSH1UNOj3wRAFTD2Ljd","Ian Munsick","Cowboy Killer",132506,"Cowboy Killer",1,"2022-02-25",1,0.784,0.723,11,-5.619,1,0.04,0.0163,0,0.16,0.739,115.047,4
806,"3X0V4uEujns3TlpoDa2TvP","Zach Bryan","From Austin",207453,"From Austin",1,"2022-02-25",1,0.5,0.485,0,-7.94,1,0.0422,0.633,1.26e-06,0.107,0.379,109.755,4
807,"0SW6NfA6MTCC6OWNt6SAkV","Hank Williams, Jr.","Dinosaur",199666,"Habits Old And New",2,"1980",10,0.614,0.381,4,-14.628,1,0.0441,0.244,4.12e-05,0.0917,0.504,145.056,4
808,"4qkshp4FWe0msInDWTbBlR","Little Texas","God Blessed Texas",208733,"Rhino Hi-Five: Little Texas",1,"2007-06-26",5,0.648,0.766,9,-8.514,1,0.0326,0.232,1.54e-05,0.121,0.971,128.798,4
809,"7ETfVO4Njvmf3oNPJy33zF","Randy Houser","Note To Self",195217,"Note to Self",1,"2022-03-11",1,0.616,0.622,1,-6.493,1,0.0333,0.112,0.000812,0.112,0.187,84.978,4
810,"4WnY4W5KrqglCdIus8X9Bo","Brantley Gilbert","You Don't Know Her Like I Do",286520,"Halfway To Heaven (Deluxe Edition)",14,"2010",15,0.49,0.716,4,-6.681,1,0.0441,0.022,0.00048,0.0526,0.288,74.988,4
811,"5g0XcG0apQTlO3X8r38vGf","Jake Owen","Down To The Honkytonk",186866,"Greetings From...Jake",1,"2019-03-29",14,0.634,0.808,3,-4.12,1,0.0517,0.192,0,0.0898,0.937,82.016,4
812,"2AEebJOZYwJOt4IZ9BGZR6","Tyler Childers","Bottles and Bibles",330466,"Bottles and Bibles",10,"2011-10-11",13,0.376,0.185,3,-13.929,1,0.0315,0.921,2.54e-05,0.128,0.461,138.103,3
813,"325Mnwy5oaT0y4pguvYv4u","Cody Johnson","I Always Wanted To",301093,"Human The Double Album",9,"2021-10-08",18,0.559,0.449,7,-7.929,1,0.0323,0.339,1.16e-05,0.161,0.353,126.029,4
814,"0VwTeYNjcl30DyQlt3GPe0","Glen Campbell","Rhinestone Cowboy",194453,"Rhinestone Cowboy (Expanded Edition)",6,"1975",15,0.644,0.633,0,-8.006,1,0.0261,0.102,6.82e-05,0.227,0.647,115.193,4
815,"4PJstaQfo7gsWmS9z90v8z","Tim McGraw","7500 OBO",221400,"7500 OBO (Live)",2,"2021-10-29",2,0.528,0.718,7,-6.954,1,0.0337,0.1,0,0.304,0.51,155.759,4
816,"13ubW5ljgzRJMZphGBL3hH","Ginger Billy","Redneck Girls",181076,"Redneck Girls",1,"2022-01-03",1,0.65,0.595,0,-5.07,0,0.0446,0.569,0,0.12,0.266,150.071,4
817,"32jHB7W9b08OTorAqR0cJo","Toby Keith","I Love This Bar",335333,"Shock 'N Y'all",1,"2003-11-04",12,0.608,0.825,2,-6.303,1,0.0419,0.024,0.00656,0.346,0.454,115.049,4
818,"0QULNNd9z5s35entfiiXoa","Elle King","Drunk (And I Don't Wanna Go Home)",245625,"Drunk (And I Don't Wanna Go Home)",1,"2021-02-26",1,0.612,0.884,5,-4.4,1,0.0459,0.00516,0,0.0997,0.626,119.991,4
819,"3KUi90R0ivgB0OSsOklFV4","You Betcha Guy","Drunk I Am",180637,"Drunk I Am",1,"2022-04-19",1,0.584,0.706,8,-3.804,1,0.0687,0.0758,0,0.718,0.672,131.015,4
820,"7CX9JYwpiObnYl2NzFqj4c","Ronnie Milsap","Smoky Mountain Rain",223293,"The Best Of Ronnie Milsap",1,"2019-06-28",25,0.554,0.577,7,-8.62,1,0.0282,0.0165,2.91e-05,0.0719,0.479,140.277,4
821,"2oE31EAbcn80uUH8k917sY","Cooper Alan","Came After You",168655,"Came After You",1,"2021-06-02",1,0.523,0.845,9,-6.467,1,0.0413,0.0709,0,0.0725,0.732,173.908,4
822,"0jeTqNR72VhOfWzeZlexFT","Cooper Alan","Can't Dance",162044,"Can't Dance",1,"2021-11-19",1,0.599,0.871,5,-4.99,1,0.165,0.0848,0,0.276,0.84,181.81,4
823,"6Xb3wtPsUcUUFoVikf3J1U","Cooper Alan","New Normal",166933,"New Normal",1,"2020-08-26",1,0.718,0.575,8,-7.859,0,0.0443,0.436,3.26e-06,0.136,0.581,75.022,4
824,"1bf7WmUCdaAE2hjWkfQRwc","Cooper Alan","Tough Ones",193440,"Tough Ones",1,"2021-02-11",1,0.528,0.663,3,-5.543,1,0.036,0.648,7.28e-06,0.167,0.251,143.918,4
825,"0WYbR2GSfl4ehvmLmcpAqi","Jason Aldean","Hicktown",306026,"Jason Aldean",1,"2005-07-26",11,0.697,0.877,6,-3.885,1,0.0348,0.00913,6.93e-06,0.0726,0.768,121.534,4
826,"44xWtabQzBHKXxD0UVLSNQ","Carrie Underwood","Last Name",241053,"Carnival Ride",8,"2007-10-23",13,0.395,0.869,3,-3.154,1,0.109,0.194,0,0.0874,0.688,159.833,4
827,"2xYQTU2bbg6WVAmpY1eae4","Willie Nelson","Always on My Mind",212666,"Always On My Mind",2,"1982-02-01",10,0.524,0.261,2,-13.868,1,0.0272,0.755,0.00105,0.144,0.201,73.36,4
828,"5IQkgdk6xQJQ5CYEtcFvxi","Warren Zeiders","Wild Horse",195199,"717 Tapes, Vol. 2",1,"2022-04-22",6,0.58,0.518,8,-7.258,1,0.0285,0.449,0,0.118,0.258,140.1,4
829,"02DHUU7YHWczjQpDHivpxD","Morgan Wallen","Thought You Should Know",215571,"Thought You Should Know",1,"2022-05-06",1,0.537,0.682,6,-6.169,1,0.0265,0.489,7.91e-06,0.138,0.519,139.942,4
830,"1l0d6figJdZJ2pJofLRMrF","Brooks Jefferson","Two Pina Coladas",215295,"Strummin' On Garth",20,"2015-03-13",21,0.759,0.788,5,-5.11,1,0.0351,0.525,0,0.223,0.703,117.201,4
831,"5uU1uuyaUIBOiiUSQG7Wl3","Morgan Wallen","You Proof",157477,"You Proof",1,"2022-05-13",1,0.731,0.85,9,-4.913,1,0.0336,0.252,0,0.605,0.644,119.706,4
832,"6Tm4Io4ct4w14nB1EUzsY3","Nate Smith","Whiskey On You",183789,"Whiskey On You",1,"2022-05-06",1,0.479,0.768,8,-5.204,1,0.0312,7.02e-05,0.00549,0.121,0.576,110.024,4
833,"2T0PqoWNzHqKKId8TZDibv","Julia Cole","Wine Country",143157,"Wine Country",1,"2021-09-10",2,0.553,0.799,8,-3.295,0,0.105,0.307,0,0.248,0.676,160.041,4
834,"0PsBdKWnOQGMo9smobflvy","Mark Chesnutt","Bubba Shot The Jukebox",185840,"Longnecks & Short Stories",6,"1992-01-01",10,0.544,0.648,7,-8.454,1,0.0549,0.307,0,0.0843,0.866,165.484,4
